杨鹏飞,主治医师,感染病科,哈尔滨医科大学附属第二医院,10.0,7712,擅长：肝炎，肝硬化，肝癌，新型冠状病毒肺炎出血热，腹...,￥39
郭艳茹,主治医师,内科,辽宁医学院附属第三医院,10.0,35808,擅长：常见内科相关疾病,￥20
顾晓萌,副主任医师,消化内科,山东大学齐鲁医院,10.0,41,擅长：激光共聚焦内镜、胶囊内镜诊断治疗技术,￥20
韩锐,副主任医师,呼吸内科,合肥市第一人民医院,10.0,1471,擅长：呼吸系统疾病，包括肺部肿瘤，感染、呼吸危重症、慢...,￥30
王洪华,主治医师,内分泌科,丽水微医互联网医院,10.0,317839,擅长：甲状腺机能亢进、皮炎，湿疹，皮肤性病，2型糖尿病...,￥15
吕明丽,主治医师,内四科,齐齐哈尔市碾子山区人民医院,10.0,22496,擅长：对糖尿病及其并发症，甲状腺疾病（甲亢、甲减、桥本...,￥2
王琳,副主任医师,血液科,山东大学齐鲁医院,,4,擅长：对各种临床常见、疑难血液病具有较高的诊疗水平，特...,￥80
连豫苞,主任医师,感染科,三明市第一医院,10.0,7602,擅长：病毒性肝炎、脂肪肝等各类肝病，发热、呼吸道感染、...,￥30
王征,副主任医师,老年病内科,北京大学第三医院,,50,擅长：老年医学、老年综合评估、老年心血管病及结构性心脏...,￥100
徐明伟,主任医师,普内科,甘肃省第二人民医院,,2,擅长：内科的相关疾病,￥20
陈义林,主任医师,心血管科,六安市人民医院,,1,擅长：心律失常、高血压、冠心病、心衰,￥30
顾宇彤,主任医师,呼吸内科,复旦大学附属中山医院,9.7,3661,擅长：肺部疑难疾病诊断，慢性阻塞性肺病、哮喘、咳嗽、肺...,￥300
段明辉,主任医师,血液内科,北京协和医院,10.0,335,擅长：白血病慢性淋巴细胞白血病，淋巴瘤贫血干细胞...,未开通
程姝娟,主任医师,心内科,首都医科大学附属北京安贞医院,10.0,1769,擅长：冠心病，血管闭塞，心肌梗死、动脉粥样硬化、心律失...,￥500
黎纬明,副主任医师,血液科专家,华中科技大学同济医学院附属协和医院,10.0,82,擅长：慢性粒细胞白血病，造血系统恶性疾病、造血干细胞移...,￥50
程敏,副主任医师,心内科专家,华中科技大学同济医学院附属协和医院,10.0,1282,擅长：特殊时期：愿意为新老病友免费提供发热疾病的初步诊...,￥50
李锋,主任医师,肺内科,上海交通大学附属胸科医院,9.9,2666,擅长：哮喘、慢阻肺、肺部感染、间质性肺病（肺纤维化）、...,￥200
赵刚,副主任医师,心内科,复旦大学附属中山医院,10.0,598,擅长：冠心病的介入治疗，善于应用IVUS、FFR、OC...,未开通
齐军元,主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,9.8,140,擅长：疾病的诊断和鉴别诊断：淋巴瘤、骨髓瘤、各种白血病...,￥800
段力平,主任医师,风湿免疫科(内科新冠门诊),中南大学湘雅医院,9.3,215,擅长：风湿免疫科相关疾病,￥200
方跃华,副主任医师,门诊心脏,上海交通大学医学院附属瑞金医院,10.0,432,擅长：心衰心肌病、心脏瓣膜病、肿瘤治疗后心脏损伤的诊治,未开通
王俊,副主任医师,心内科(专家),上海交通大学附属第一人民医院松江南院,10.0,28210,擅长：冠心病、高血压、代谢综合症、心力衰竭、心律失常等...,￥49
何军衡,主治医师,消化内科,甘肃省第二人民医院,10.0,1059,擅长：消化系统疾病，特别是消化道疑难危重的抢救消化道...,￥20
刘盼,主治医师,心血管内一科,威海市妇幼保健院,10.0,14652,擅长：内科常见病、多发病如冠心病、高血压、糖尿病、...,￥15
曾芳芳,主治医师,内分泌科,复旦大学附属华山医院,10.0,997,擅长：甲状腺疾病(甲减、甲亢、甲状腺结节、甲状腺炎等)...,￥50
李贲,副主任医师,肝病中心,北京地坛医院,10.0,154,擅长：新型冠状病毒感染，乙肝、丙肝抗病毒治疗，乙肝母婴...,￥45
李孝锋,主治医师,传染科,唐都医院,10.0,513,擅长：病毒性肝炎、肝炎肝硬化、自身免疫性肝病、非酒精性...,￥30
刚毅,主治医师,传染科,唐都医院,10.0,365,擅长：病毒性肝炎、肝脏占位性病变/肿瘤、发热、艾滋病的...,￥15
沈春玲,副主任医师,普通内科,宁波市医疗中心李惠利医院,10.0,3130,擅长：内科各种常见病、多发病的诊治，尤其在糖尿病、高血...,￥30
王晶,主治医师,风湿免疫科,中国人民解放军联勤保障部队第962医院,10.0,3282,擅长：风湿免疫科类相关疾病、中医中药治疗消化、心脏、泌...,￥25
温顺祝,主治医师,血液内科,成都市第一人民医院,10.0,12933,擅长：内科常见疾病，如感冒，高血压，糖尿病等，血液内科...,￥20
吴海武,主任医师,消化内科,赣州市人民医院,10.0,1157,擅长：对消化内科专业的疾病的治疗，尤其是老年性消化性疾...,￥15
詹曦,副主任医师,呼吸科,首都医科大学附属北京朝阳医院,,2,擅长：间质性肺炎，肺纤维化，胃食管反流相关肺疾病。,￥300
孙为豪,主任医师,老年消化内科门诊,江苏省人民医院,9.8,1189,擅长：消化内科各种疾病的诊治，尤其慢性胃炎的合理用药，...,￥150
刘波,主任医师,消化肿瘤内科,山东省肿瘤医院,10.0,2218,擅长：常见肿瘤的化疗、靶向治疗、内分泌治疗、姑息治疗等...,￥20
程斌,主任医师,消化内科,华中科技大学同济医学院附属同济医院,9.8,1472,擅长：各种肝病（脂肪肝、肝硬化与肝癌）、胰腺疾病与功能...,￥100
陈伟贤,主任医师,神经内科门诊,江苏省人民医院,9.9,1626,擅长：脑血管病，神经系统变性病，神经系统感染性疾病及周...,￥200
廖建泉,主治医师,心内科,复旦大学附属中山医院,10.0,206,擅长：冠心病、高血压、心律失常、心力衰竭、心肌病等复杂...,￥100
李超,副主任医师,肾内科,北京协和医院,9.9,120,擅长：膜性肾病、狼疮性肾炎等原发和继发性肾小球疾病,￥200
李晓光,主任医师,神经科,北京协和医院,9.9,193,擅长：肌萎缩侧索硬化及其他神经系统退行性疾病（如老年痴...,￥999
宋雷,主任医师,心内科,中国医学科学院阜外医院,10.0,144,擅长：冠心病及冠脉介入治疗，冠状动脉内影像及生理学，左...,￥399
赵耀中,主任医师,淋巴瘤诊疗中心,中国医学科学院血液病医院（血液学研究所）,10.0,1977,擅长：各类血液病的诊断与治疗，尤其擅长各类淋巴系统血液...,￥200
张鑫,主治医师,肾内科,北京大学第一医院,10.0,154,擅长：慢性肾脏病、肾小球肾炎、单克隆免疫球蛋白相关肾损...,￥60
孟馨,主任医师,内分泌科,中国医科大学附属第一医院,10.0,489,擅长：糖尿病及并发症的诊治、甲状腺疾病诊治等。,￥89
杨帆,主任医师,感染门诊,复旦大学附属华山医院,9.3,152,擅长：各类细菌、真菌感染诊治，抗菌药物合理应用。,￥800
罗锋,主治医师,呼吸科,四川大学华西医院,9.9,1697,擅长：医学博士。在呼吸系统常见疾病以及多发病，尤其是对...,￥140
黄智伟,副主任医师,心内科,中国医学科学院阜外医院,10.0,480,擅长：冠心病心肌梗死高血压病高脂血症心律失常（...,￥150
沙莎,副主任医师,神经内科,中国医科大学附属第一医院,10.0,3194,擅长：常见老年疾病包括老年病痴呆，脑出血，脑血栓，头痛...,￥79
朱铁楠,主任医师,血液内科,北京协和医院,10.0,18,擅长：血栓性疾病、出血性疾病、血液科危重症、血栓性疾病...,￥200
侯婉音,主治医师,肾内科,北京大学第一医院,10.0,85,擅长：IgA肾病，膜性肾病，肾病综合征，新冠病毒感染后...,￥100
陈辉,主治医师,消化内科,西京医院,9.9,188,擅长：肝炎（乙肝，丙肝等）的规范治疗，肝硬化并发症的规...,￥69
李异玲,主任医师,消化内科,中国医科大学附属第一医院,10.0,5351,擅长：各种急慢性肝病的诊治，尤其是脂肪性肝病，药物性肝...,￥100
陈雪华,副主任医师,呼吸内科,复旦大学附属中山医院,9.9,2483,擅长：急性、慢性肺炎，肺结节，隐原性机化性肺炎，肺隐球...,￥80
余希杰,主任医师,内分泌科,四川大学华西医院,10.0,101,擅长：骨质疏松骨痛、肿瘤相关骨病、甲状旁腺疾病及钙磷代...,￥150
朱绍华,主治医师,消化内科,西京医院,10.0,936,擅长：本人专业消化内科，食管、胃及结直肠早期肿瘤的内镜...,￥30
张磊,副主任医师,心内科,复旦大学附属中山医院,10.0,425,擅长：常见心血管疾病，尤其是因为心动过缓、病态窦房结综...,￥150
李怀平,副主任医师,肾病内科,西京医院,10.0,1727,擅长：肾小球疾病、狼疮性肾炎、间质小管性疾病、难治性肾...,￥200
方霖,主治医师,消化内科,南方医科大学南方医院,10.0,6571,擅长：消化系统疾病的诊治（近年来门诊诊治患者近5千人/...,￥39
刘子龙,主治医师,呼吸内科,复旦大学附属中山医院,9.9,285,擅长：呼吸系统疾病的诊治，特别是慢性气道疾病、呼吸危重...,￥200
王苓,副主任医师,门诊血液,上海交通大学医学院附属瑞金医院,9.9,1538,擅长：造血干细胞移植，各种常见血液疾病,￥100
尹路,主任医师,血液内科门诊,上海市第十人民医院,9.9,650,擅长：处理腹部外科疑难病症和肠瘘；胃肠道肿瘤微创治疗；...,￥60
张顺财,主任医师,消化科高级专家门诊,复旦大学附属中山医院,9.6,2640,擅长：消化系统疾病疑难杂症，慢性肝病，胃肠疾病，胰腺疾...,￥380
胡秀芬,主任医师,儿童心血管风湿免疫科,华中科技大学同济医学院附属同济医院,9.8,1273,擅长：儿科心血管疾病、风湿免疫性疾病、发热性疾病、呼吸...,￥80
韩冰,主任医师,血液内科,北京协和医院,9.7,354,擅长：各种血液系统恶性肿瘤、特别是贫血，血小板减少、骨...,￥300
刘彤,主任医师,心内科,首都医科大学附属北京安贞医院,10.0,2499,擅长：心力衰竭，心肌病，冠心病，高血压，心律失常。,￥500
华冰珠,主任医师,风湿免疫科,南京鼓楼医院,9.9,892,擅长：类风湿性关节炎、强直性脊柱炎、干燥综合征、系统性...,￥100
凌雁,主任医师,内分泌科高级专家门诊,复旦大学附属中山医院,9.9,795,擅长：内分泌代谢疾病的诊治，尤其是糖尿病、甲状腺疾病、...,￥400
徐潮,主任医师,内分泌科,山东省立医院,10.0,1562,擅长：遗传代谢性疾病，疑难罕见病，糖尿病，甲状腺疾病，...,￥50
孔朝红,副主任医师,神经内科,武汉大学人民医院,10.0,8184,擅长：癫痫，睡眠障碍，神经心理，脑血管病。擅长神经电生...,￥39
宫萍,副主任医师,老年病内科,北京大学第三医院,9.8,349,擅长：1.老年神经系统疾病的治疗与康复：认知康复、脑血...,￥30
罗说明,副主任医师,内分泌科门诊,中南大学湘雅二医院,10.0,750,擅长：糖尿病、甲状腺疾病、代谢综合征、肥胖、痛风、继发...,￥80
沈迎,副主任医师,心血管内科,上海交通大学医学院附属瑞金医院,10.0,1047,擅长：冠心病，心律失常（房颤、室上速、传导阻滞、起搏器...,￥218
张波,副主任医师,血液科专家,华中科技大学同济医学院附属协和医院,10.0,579,擅长：血液系统恶性肿瘤如多发性骨髓瘤，白血病，淋巴瘤以...,￥50
邹长虹,主治医师,心内科,中国医学科学院阜外医院,10.0,115,擅长：不同病因和不同类型心力衰竭和心肌病的诊断和治疗，...,￥100
刘艳,副主任医师,老年病内科,西京医院,10.0,67,擅长：从事老年病科临床工作10余年，擅长老年高血压，冠...,￥30
陈允钦,副主任医师,心内科,复旦大学附属中山医院,9.9,1071,擅长：通过调节血脂抗动脉斑块，稳定和逆转斑块，防治动脉...,￥130
金嘉琳,主任医师,感染发热,复旦大学附属华山医院虹桥院区,8.8,17,擅长：发热待查、中枢神经系统感染、败血症及感染性心内膜...,￥240
吴边,主治医师,肾内科,南京大学医学院附属金陵医院（东部战区总医院）,10.0,2040,擅长：血液透析、连续性血液净化治疗，高血压、高尿酸血症...,￥119
许戎,主任医师,肾内科,北京大学第一医院,10.0,730,擅长：各种急性和慢性肾炎，急性和慢性肾衰竭，尿毒症，血...,￥250
黄金波,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,10.0,288,擅长：再生障碍性贫血、骨髓增生异常综合症，纯红细胞再生...,￥100
吴春玲,副主任医师,风湿科,中国医科大学附属第一医院,10.0,321,擅长：系统性红斑狼疮，类风湿关节炎，强直性脊柱炎,￥50
吕富靖,主任医师,消化内科,首都医科大学附属北京友谊医院,10.0,1310,擅长：消化系统疾病的内镜下微创诊疗。包括胃镜、结肠镜、...,￥150
王淑艳,主任医师,内分泌科门诊,烟台毓璜顶医院,10.0,13128,擅长：主攻糖尿病、肥胖症、继发性高血压、垂体疾病、骨质...,￥60
马东霞,主治医师,过敏反应科,华中科技大学同济医学院附属同济医院,10.0,55,擅长：过敏性哮喘，过敏性鼻炎，过敏性咳嗽，鸡蛋牛奶等食...,￥20
安立新,主任医师,过敏反应诊室,哈尔滨医科大学附属第一医院,10.0,172,擅长：运用变态反应学、耳鼻咽喉学科和皮肤科临床诊断技术...,￥100
张家利,主任医师,心内科,北京积水潭医院回龙观院区,,4,擅长：冠心病、心肌梗死、高血压病、心力衰竭、心律紊乱、...,￥150
陆浩,副主任医师,心内科,复旦大学附属中山医院,9.9,574,擅长：冠心病的介入治疗，尤其是复杂冠脉病变，如慢性闭塞...,￥200
周琦,副主任医师,消化内科,华中科技大学同济医学院附属同济医院,10.0,5398,擅长：慢性萎缩性胃炎等癌前病变、内镜下消化道早期肿瘤的...,￥50
张东华,主任医师,血液内科,华中科技大学同济医学院附属同济医院,9.9,809,擅长：各种血液病，特别是恶性血液病（如急性、慢性白血病...,￥50
骆翔,主任医师,神经内科,华中科技大学同济医学院附属同济医院,9.7,1421,擅长：脑血管疾病(特别是缺血性脑血管病的介入诊断和治疗...,￥300
孙攀博,主治医师,呼吸内科,上饶市立医院,10.0,4954,擅长：对呼吸内科急诊病人、难治性大咯血、危重支气管哮喘...,￥40
余洋,主治医师,内分泌内科,北京大学第一医院,10.0,255,擅长：糖尿病、甲状腺疾病及肾上腺疾病等,￥49
韩保林,主治医师,呼吸内科,长沙市第九医院,10.0,5101,擅长：常见急慢性病，呼吸系统如老慢支、哮喘、慢阻肺等，...,￥20
关媛媛,主治医师,过敏反应诊室,哈尔滨医科大学附属第一医院,10.0,67,擅长：过敏性鼻炎，过敏性哮喘，荨麻疹，湿疹，接触性皮炎...,￥20
许建忠,主任医师,门诊高血压,上海交通大学医学院附属瑞金医院,9.8,492,擅长：难治性高血压诊治，肾神经消融治疗高血压，继发性高...,￥100
张静,主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,9.9,821,擅长：多年从事关于再生障碍性、溶血性贫血、骨髓增生异常...,￥100
贾卫国,副主任医师,心脏内科,四川大学华西医院,10.0,49,擅长：合并糖尿病、甲亢等内分泌疾患的心血管病的诊治。,￥150
陶波,副主任医师,门诊高血压,上海交通大学医学院附属瑞金医院,9.5,278,擅长：肾动脉狭窄等继发性高血压的筛查、难治性高血压的治...,￥400
卢放根,主任医师,消化内科门诊,中南大学湘雅二医院,10.0,442,擅长：消化系统疾病诊治，尤其是肝硬化失代偿期和炎性肠病...,￥200
梁彦,副主任医师,内科,天津和平微医医院,10.0,206,擅长：治疗肺癌的化疗及治疗,￥100
雷丰丰,主任医师,呼吸科,甘肃省人民医院,10.0,6018,擅长：肺结节，磨玻璃结节，亚实性结节，肺部感染，新型冠...,￥40
黄晨,主任医师,肾病内科,西京医院,10.0,722,擅长：危重肾脏病的救治和血液净化治疗，尤其是老年肾脏疾...,￥100
邵耘,主任医师,老年消化内科门诊,江苏省人民医院,10.0,390,擅长：胃食管反流病、慢性胃炎、幽门螺杆菌感染、消化性溃...,未开通
张家源,副主任医师,血液内科,中国医学科学院血液病医院（血液学研究所）,9.3,52,擅长：白血病，淋巴癌，多发性骨髓瘤，再生障碍性贫血，免...,￥50
杨军,副主任医师,神经内科,中国医科大学附属第一医院,10.0,763,擅长：急性脑血管病诊断治疗,￥50
姜敏,主任医师,消化内科,中国医科大学附属第一医院,9.9,234,擅长：食管、胃、肠道、肝、胆、胰腺以及腹腔常见病、多发...,￥100
黄岩,副主任医师,心内科,中国医学科学院阜外医院,10.0,1520,擅长：善于中西医结合治疗风湿性心脏病，心律失常，心肌病...,￥70
陈轶坚,副主任医师,感染门诊,复旦大学附属华山医院,9.9,751,擅长：新型冠状病毒肺炎、尿路感染、脑脓肿、“超级细菌”...,￥200
张璐,副主任医师,血液科专家,华中科技大学同济医学院附属协和医院,10.0,846,擅长：血液科贫血和淋巴瘤等相关疾病的治疗,￥60
张玉洁,主治医师,消化内科,西京医院,10.0,323,擅长：专注炎症性肠病（溃疡性结肠炎、克罗恩病）的诊治。,未开通
赵军,主任医师,内分泌科(普),华中科技大学同济医学院附属协和医院,9.9,933,擅长：泌尿系肿瘤、肾囊肿去顶、肾上腺肿瘤切除、肾上腺切...,￥30
曹金霞,主任医师,神经内科,连云港市第二人民医院东院,10.0,10855,擅长：头痛，头晕，脑卒中，失眠，焦虑，抑郁及各种躯...,￥50
胡嘉禄,主治医师,心内科,复旦大学附属中山医院,10.0,41,擅长：擅长各类心血管疾病（高血压、冠心病、高血脂、房颤...,￥98
赵鸿琛,主治医师,神经内科,复旦大学附属华山医院,9.9,605,擅长：每周二上午开设“颈动脉/脑动脉狭窄专病门诊”，该...,￥58
刘海娜,副主任医师,风湿科,中国医科大学附属第一医院,10.0,17,擅长：类风湿关节炎、系统性红斑狼疮,￥100
王明华,副主任医师,感染门诊,复旦大学附属华山医院,10.0,12,擅长：常见感染科相关疾病诊治，包括各类细菌、真菌性感染...,￥69
洪墨纳,主治医师,门诊高血压,上海交通大学医学院附属瑞金医院,10.0,670,擅长：高血压病因筛查、诊断及治疗；高血压优化治疗。,￥58
常红,主任医师,血液内科,四川大学华西医院,10.0,1832,擅长：各种血液检查报告解读，用药建议及诊后指导。血液科...,￥200
蒋卫民,主任医师,感染发热,复旦大学附属华山医院,9.9,5184,擅长：各种病毒性肝炎、肝功能异常、各种发热性疾病、寄生...,￥300
徐蔚海,主任医师,神经科,北京协和医院,9.9,497,擅长：疑难脑卒中，青年卒中，中枢神经系统疾病疑难疾病，...,￥650
张海鹏,住院医师,呼吸科,四川大学华西医院,10.0,2542,擅长：呼吸道疾病例如上呼吸道感染，各类肺炎，COPD，...,￥30
孙晓红,主任医师,消化内科,北京协和医院,10.0,1049,擅长：胃食管反流病、贲门失弛缓症、功能性食管疾病、功能...,￥300
李凯,副主任医师,消化内科,西京医院,10.0,3733,擅长：肝硬化，肝癌，消化道出血，腹水，病毒性肝炎等慢性...,￥80
汤正义,主任医师,门诊内分泌,上海交通大学医学院附属瑞金医院,9.9,4804,擅长：糖尿病血糖控制与疑难并发症的诊治，甲状腺、肾上腺...,￥300
舒慧君,主任医师,消化内科,北京协和医院,10.0,858,擅长：消化系统常见病，自身免疫性肝病，自身免疫性胰腺炎...,￥500
施光峰,主任医师,感染发热,复旦大学附属华山医院,9.5,1173,擅长：各种感染病的诊治，尤其擅长慢乙肝、慢丙肝、脂肪肝...,￥498
张德新,主任医师,消化内科,西京医院,9.9,2544,擅长：各种食管、胃、肠道疾病。包括胃食管反流病，消化不...,￥100
程蕾蕾,主任医师,心内科高级专家门诊,复旦大学附属中山医院,9.8,2201,擅长：关注恶性肿瘤患者放疗、化疗、靶向及免疫治疗过程中...,￥500
汪涛,主任医师,呼吸与危重症医学科,华中科技大学同济医学院附属同济医院,10.0,3990,擅长：肺癌，肺结节的介入消融治疗，气道狭窄，气道瘘治疗...,￥120
高瑞通,主任医师,肾内科,北京协和医院,9.9,419,擅长：各种原发和继发性肾小球疾病、肾血管疾病及急、慢性...,￥700
王晓黎,主任医师,内分泌科,中国医科大学附属第一医院,10.0,2548,擅长：内分泌系统疾病诊治，包括各种类型糖尿病，甲状腺疾...,￥200
曹玉珍,主任医师,神经科,北京协和医院,9.9,447,擅长：各种类型的脑血管病的诊治，包括脑梗塞，脑出血，蛛...,￥300
张峰,主任医师,心内科高级专家门诊,复旦大学附属中山医院,10.0,8243,擅长：冠心病、高血压、高血脂、心律失常、心功能不全等心...,￥380
马晓蕾,副主任医师,风湿免疫科,南京鼓楼医院,9.9,73,擅长：类风湿关节炎、强直性脊柱炎、系统性红斑狼疮、干燥...,￥50
胡永红,主任医师,中医风湿,华中科技大学同济医学院附属同济医院,9.2,18,擅长：系统性红斑狼疮、类风湿关节炎、强直性脊柱炎、骨关...,￥30
曹桂花,副主任医师,老年病内科,西京医院,9.9,45,擅长：老年冠心病、心衰、高血压、糖尿病、肺部相关疾病、...,￥38
严志聪,主治医师,神经科,中山大学附属第一医院,10.0,62,擅长：头晕、各种头痛及脑血管疾病，失眠等多发病，常见病,￥80
杨雅琪,主治医师,过敏反应科,华中科技大学同济医学院附属同济医院,10.0,115,擅长：呼吸道过敏性疾病（过敏性哮喘，过敏性鼻炎，过敏性...,￥30
孙静媛,主任医师,肝病中心,北京地坛医院,10.0,406,擅长：各类传染病，肝病。,￥50
姚园,副主任医师,心血管内科,武汉大学人民医院,10.0,281,擅长：.心血管内科等相关疾病的治疗,￥49
王汉民,副主任医师,肾病内科,西京医院,10.0,24,擅长：难治性肾病综合征，lgA肾病，糖尿病肾病，狼疮性...,￥50
于明香,主任医师,内分泌科高级专家门诊,复旦大学附属中山医院,9.9,1535,擅长：复旦大学附属中山医院内分泌科主任医师，从事临床工...,￥500
杨铁生,主任医师,风湿免疫科,北京大学人民医院,9.8,200,擅长：风湿性疾病包括类风湿关节炎、干燥综合征、系统性红...,￥300
黄东,副主任医师,心内科,复旦大学附属中山医院,9.8,838,擅长：冠心病的介入治疗、心血管疾病的诊断和治疗,￥100
田磊,主任医师,心内科,首都医科大学附属北京安贞医院,10.0,1155,擅长：冠心病介入治疗。冠心病、急性心梗，冠心病合并糖尿...,￥100
贺德志,主任医师,消化内科(河医院区),郑州大学第一附属医院,10.0,635,擅长：食管癌、胃癌、结肠癌、肝癌等消化道肿瘤的诊疗，对...,￥59
李刚,主任医师,心血管内科(郑东)(郑东院区),郑州大学第一附属医院,10.0,375,擅长：生殖内分泌、男女不孕症、辅助生殖技术等方面有丰富...,￥59
刘婷,住院医师,呼吸内科,四川大学华西医院,9.9,321,擅长：呼吸科相关疾病,￥15
梁义秀,主治医师,心内科,复旦大学附属中山医院,9.9,555,擅长：常见心内科相关疾病，特别是起搏器、除颤器手术与随...,￥60
张艳,主任医师,神经内科诊室,哈尔滨医科大学附属第一医院,10.0,611,擅长：脑血管病、周围神经病变、帕金森病和老年性痴呆。,￥60
陈海敏,主治医师,心内科,广东省人民医院,9.8,101,擅长：心内科方面的常见疾病。,￥30
沈子妍,主治医师,肾病科,复旦大学附属中山医院,10.0,132,擅长：痛风与高尿酸肾病,￥60
王飞,副主任医师,心血管内科,东莞市滨海湾中心医院,10.0,98750,擅长：高血压病（头痛、头晕、眼花）、心律失常（心房颤动...,￥50
王燕燕,副主任医师,感染科,南昌市第三医院,10.0,43116,擅长：感染科常见疾病，多发病的诊治，丙肝，乙肝，脂肪...,￥10
何汝敏,主任医师,门诊心脏,上海交通大学医学院附属瑞金医院,9.8,1144,擅长：心血管系统各种危重疾病与疑难病例，包括冠心病，心...,￥180
王从容,主任医师,内分泌科门诊特需,上海市第四人民医院,9.6,329,擅长：家族遗传性糖尿病、肥胖病、线粒体基因突变糖尿病的...,￥199
黄伟,主任医师,血液内科,华中科技大学同济医学院附属同济医院,9.8,624,擅长：白血病，淋巴瘤，骨髓瘤，骨髓增生异常综合症,￥60
刘尚勤,主任医师,血液科,武汉大学中南医院,10.0,6659,擅长：多发性骨髓瘤、骨髓增生异常综合征、难治性贫血、慢...,￥50
褚章波,副主任医师,血液科专家,华中科技大学同济医学院附属协和医院,10.0,725,擅长：白血病、淋巴瘤、骨髓瘤等血液系统恶性肿瘤和其它血...,￥200
卢瑗瑗,副主任医师,消化内科,西京医院,10.0,166,擅长：消化系统肿瘤的诊疗，化疗、分子靶向治疗、免疫治疗...,￥120
李筠,主任医师,（加号预约）心内科特需,上海市儿童医院北京西路院区,9.8,568,擅长：对儿科常见病诊治经验丰富，常年从事小儿先心病的心...,￥200
王一梅,副主任医师,肾病科,复旦大学附属中山医院,10.0,1728,擅长：急性肾损伤、血尿蛋白尿、慢性肾功能不全、高尿酸血...,￥80
孙石磊,主任医师,神经内科(河医院区),郑州大学第一附属医院,9.9,1175,擅长：脑血管疾病、重症肌无力、癫痫、眩晕、痴呆、颅内感...,￥80
全俊,主任医师,感染病科,中南大学湘雅医院,9.8,1088,擅长：乙肝，丙肝及各种肝硬化，不明原因肝功能异常，脂...,￥100
缪连生,副主任医师,消化内科,甘肃省第二人民医院,10.0,49316,擅长：从事消化及消化内镜30余年。在消化及消化内镜下各...,￥25
潘凯,副主任医师,急诊内科门诊,徐州市中心医院,9.9,5428,擅长：内科常见病多发病治疗，急危重症治疗，中毒的治疗等,￥30
廖莹,副主任医师,肾内科,深圳市第二人民医院,10.0,415,擅长：肾小球肾炎，腹膜透析，血液透析，继发性甲旁亢，肾...,￥25
薛喜锐,副主任医师,呼吸内科,甘肃省第二人民医院,10.0,14324,擅长：慢性阻塞性肺疾病、支气管哮喘、肺结核、各种肺炎及...,￥20
杨丽,主任医师,内分泌科,湖南省人民医院,9.9,529,擅长：常见内分泌科相关疾病,￥20
苏琳,副主任医师,消化内科,北京大学人民医院,10.0,501,擅长：1、非病毒性肝病，包括自身免疫性肝病，脂肪肝等诊...,未开通
蔡珍华,副主任医师,消化科,中国人民解放军第95医院,10.0,6141,擅长：慢性胃炎，胃食管反流，胃肠功能紊乱，肝炎，胃幽门...,￥30
张吉,主治医师,消化内科,上海交通大学医学院附属瑞金医院,9.9,815,擅长：消化内镜(包括胶囊内镜)、消化道常见疾病的诊断与...,￥25
祝金泉,主任医师,消化科门诊,南昌大学第一附属医院,10.0,2716,擅长：胃及十二指肠溃疡、慢性胃炎、反流性食管炎、慢性结...,￥15
王文宗,副主任医师,神经内科,西安市人民医院（西安市第四医院）,10.0,2742,擅长：脑卒中预防、康复及治疗，头痛、头晕，帕金森，癫痫...,￥50
王惠芳,主任医师,呼吸内科,西安医学院第二附属医院,9.9,2220,擅长：呼吸消化内科常见病及疑难病，尤其各型呼吸衰竭、重...,￥50
吕永楠,副主任医师,心血管内科,武汉大学人民医院,10.0,5940,擅长：冠心病、心绞痛、高血压、心肌炎、心律失常、房颤、...,￥60
赵雪燕,主任医师,心内科,中国医学科学院阜外医院,,1,擅长：冠心病、心力衰竭、高血压病、高脂血症的诊治。冠心...,￥300
张东健,副主任医师,神经内科,天津市静海区医院,10.0,8951,擅长：熟练应对内科常见病得诊疗以及心脑血管疾病的鉴别诊...,￥20
张磊,主治医师,内科,山东省立第三医院,10.0,31720,擅长：内科常见疾病的诊治，如：水肿蛋白尿血尿高血压等急...,￥29
杨苏乔,副主任医师,呼吸与危重症医学科,首都医科大学附属北京朝阳医院,10.0,46,擅长：新型冠状病毒肺炎，肺栓塞，肺动脉高压，慢阻肺，纤...,￥100
吉炜,主治医师,心血管专科,上海儿童医学中心,10.0,56,擅长：儿童心脏病：包括房室传导阻滞、阵发性室上...,￥100
李渊,主任医师,消化科门诊,北京大学第三医院,9.9,158,擅长：各种消化道疾病，尤其是早期胃癌、食管癌及癌前病变...,￥110
张文礼,副主任医师,内分泌科门诊,南京市第一医院,10.0,5915,擅长：熟练掌握糖尿病的强化治疗、并发症的防治，尤其是外...,￥30
陈学颖,副主任医师,心内科,复旦大学附属中山医院,9.9,113,擅长：心内科常见疾病，尤其是心脏起搏器的植入与随访、术...,￥100
李乾,主任医师,消化内科(内科新冠门诊),中南大学湘雅医院,9.6,100,擅长：消化系统疾病的诊断与治疗，电子超声内镜的检查与介...,￥100
宋涛,副主任医师,心血管内科,武汉大学人民医院,10.0,128,擅长：冠心病介入诊疗高血压药物调整心力衰竭的药物治疗,￥49
苌新明,主任医师,消化内科,西安交通大学第一附属医院,9.8,842,擅长：各种急、慢性胃炎、胃溃疡、十二指肠溃疡、幽门螺杆...,￥60
